geometry,count,time
"POLYGON ((-77.55849671333333 170.33554236, -76.45150442666666 170.33554236, -76.45150442666666 172.73476152, -77.55849671333333 172.73476152, -77.55849671333333 170.33554236))",30,2022-12-27T12:47:50.000Z
"POLYGON ((-76.45150442666666 -163.15592088, -75.34451213999999 -163.15592088, -75.34451213999999 -160.75670172, -76.45150442666666 -160.75670172, -76.45150442666666 -163.15592088))",26,2022-12-27T11:08:33.000Z
"POLYGON ((-76.45150442666666 -160.75670172, -75.34451213999999 -160.75670172, -75.34451213999999 -158.35748256, -76.45150442666666 -158.35748256, -76.45150442666666 -160.75670172))",26,2022-12-27T11:08:33.000Z
"POLYGON ((-76.45150442666666 -158.35748256, -75.34451213999999 -158.35748256, -75.34451213999999 -155.9582634, -76.45150442666666 -155.9582634, -76.45150442666666 -158.35748256))",26,2022-12-27T11:08:33.000Z
"POLYGON ((-76.45150442666666 -155.9582634, -75.34451213999999 -155.9582634, -75.34451213999999 -153.55904424, -76.45150442666666 -153.55904424, -76.45150442666666 -155.9582634))",52,2022-12-27T11:08:33.000Z
"POLYGON ((-76.45150442666666 -153.55904424, -75.34451213999999 -153.55904424, -75.34451213999999 -151.15982508, -76.45150442666666 -151.15982508, -76.45150442666666 -153.55904424))",26,2022-12-27T11:08:08.000Z
"POLYGON ((-76.45150442666666 -151.15982508, -75.34451213999999 -151.15982508, -75.34451213999999 -148.76060592, -76.45150442666666 -148.76060592, -76.45150442666666 -151.15982508))",82,2022-12-27T11:08:08.000Z
"POLYGON ((-76.45150442666666 -148.76060592, -75.34451213999999 -148.76060592, -75.34451213999999 -146.36138676, -76.45150442666666 -146.36138676, -76.45150442666666 -148.76060592))",82,2022-12-27T11:08:08.000Z
"POLYGON ((-76.45150442666666 -146.36138676, -75.34451213999999 -146.36138676, -75.34451213999999 -143.9621676, -76.45150442666666 -143.9621676, -76.45150442666666 -146.36138676))",86,2022-12-27T11:07:44.000Z
"POLYGON ((-76.45150442666666 -143.9621676, -75.34451213999999 -143.9621676, -75.34451213999999 -141.56294844, -76.45150442666666 -141.56294844, -76.45150442666666 -143.9621676))",112,2022-12-27T11:07:44.000Z
"POLYGON ((-76.45150442666666 -141.56294844, -75.34451213999999 -141.56294844, -75.34451213999999 -139.16372928, -76.45150442666666 -139.16372928, -76.45150442666666 -141.56294844))",83,2022-12-27T11:07:44.000Z
"POLYGON ((-76.45150442666666 -139.16372928, -75.34451213999999 -139.16372928, -75.34451213999999 -136.76451012, -76.45150442666666 -136.76451012, -76.45150442666666 -139.16372928))",113,2022-12-27T11:07:19.000Z
"POLYGON ((-76.45150442666666 -136.76451012, -75.34451213999999 -136.76451012, -75.34451213999999 -134.36529096, -76.45150442666666 -134.36529096, -76.45150442666666 -136.76451012))",83,2022-12-27T11:07:19.000Z
"POLYGON ((-76.45150442666666 -134.36529096, -75.34451213999999 -134.36529096, -75.34451213999999 -131.9660718, -76.45150442666666 -131.9660718, -76.45150442666666 -134.36529096))",113,2022-12-27T11:07:19.000Z
"POLYGON ((-76.45150442666666 -131.9660718, -75.34451213999999 -131.9660718, -75.34451213999999 -129.56685264, -76.45150442666666 -129.56685264, -76.45150442666666 -131.9660718))",143,2022-12-27T11:06:54.000Z
"POLYGON ((-76.45150442666666 -129.56685264, -75.34451213999999 -129.56685264, -75.34451213999999 -127.16763348, -76.45150442666666 -127.16763348, -76.45150442666666 -129.56685264))",144,2022-12-27T11:06:54.000Z
"POLYGON ((-76.45150442666666 -127.16763348, -75.34451213999999 -127.16763348, -75.34451213999999 -124.76841432, -76.45150442666666 -124.76841432, -76.45150442666666 -127.16763348))",170,2022-12-27T11:06:28.000Z
"POLYGON ((-76.45150442666666 -124.76841432, -75.34451213999999 -124.76841432, -75.34451213999999 -122.36919516, -76.45150442666666 -122.36919516, -76.45150442666666 -124.76841432))",113,2022-12-26T10:25:39.000Z
"POLYGON ((-76.45150442666666 -122.36919516, -75.34451213999999 -122.36919516, -75.34451213999999 -119.969976, -76.45150442666666 -119.969976, -76.45150442666666 -122.36919516))",113,2022-12-26T10:25:39.000Z
"POLYGON ((-76.45150442666666 -119.969976, -75.34451213999999 -119.969976, -75.34451213999999 -117.57075684, -76.45150442666666 -117.57075684, -76.45150442666666 -119.969976))",166,2022-12-26T10:25:39.000Z
"POLYGON ((-76.45150442666666 -117.57075684, -75.34451213999999 -117.57075684, -75.34451213999999 -115.17153768, -76.45150442666666 -115.17153768, -76.45150442666666 -117.57075684))",166,2022-12-26T10:25:39.000Z
"POLYGON ((-76.45150442666666 -115.17153768, -75.34451213999999 -115.17153768, -75.34451213999999 -112.77231852, -76.45150442666666 -112.77231852, -76.45150442666666 -115.17153768))",120,2022-12-26T08:48:06.000Z
"POLYGON ((-76.45150442666666 -112.77231852, -75.34451213999999 -112.77231852, -75.34451213999999 -110.37309936, -76.45150442666666 -110.37309936, -76.45150442666666 -112.77231852))",150,2022-12-26T08:48:06.000Z
"POLYGON ((-76.45150442666666 -110.37309936, -75.34451213999999 -110.37309936, -75.34451213999999 -107.9738802, -76.45150442666666 -107.9738802, -76.45150442666666 -110.37309936))",150,2022-12-27T04:36:39.000Z
"POLYGON ((-76.45150442666666 -107.9738802, -75.34451213999999 -107.9738802, -75.34451213999999 -105.57466104, -76.45150442666666 -105.57466104, -76.45150442666666 -107.9738802))",150,2022-12-27T04:36:39.000Z
"POLYGON ((-76.45150442666666 -105.57466104, -75.34451213999999 -105.57466104, -75.34451213999999 -103.17544188, -76.45150442666666 -103.17544188, -76.45150442666666 -105.57466104))",180,2022-12-27T04:36:39.000Z
"POLYGON ((-76.45150442666666 -103.17544188, -75.34451213999999 -103.17544188, -75.34451213999999 -100.77622272, -76.45150442666666 -100.77622272, -76.45150442666666 -103.17544188))",142,2022-12-27T09:27:36.000Z
"POLYGON ((-76.45150442666666 -100.77622272, -75.34451213999999 -100.77622272, -75.34451213999999 -98.37700356000001, -76.45150442666666 -98.37700356000001, -76.45150442666666 -100.77622272))",150,2022-12-27T04:36:14.000Z
"POLYGON ((-76.45150442666666 -98.37700356000001, -75.34451213999999 -98.37700356000001, -75.34451213999999 -95.9777844, -76.45150442666666 -95.9777844, -76.45150442666666 -98.37700356000001))",180,2022-12-27T04:36:14.000Z
"POLYGON ((-76.45150442666666 -95.9777844, -75.34451213999999 -95.9777844, -75.34451213999999 -93.57856524, -76.45150442666666 -93.57856524, -76.45150442666666 -95.9777844))",175,2022-12-27T04:35:49.000Z
"POLYGON ((-76.45150442666666 -93.57856524, -75.34451213999999 -93.57856524, -75.34451213999999 -91.17934608, -76.45150442666666 -91.17934608, -76.45150442666666 -93.57856524))",322,2022-12-28T08:30:29.000Z
"POLYGON ((-76.45150442666666 -91.17934608, -75.34451213999999 -91.17934608, -75.34451213999999 -88.78012692000001, -76.45150442666666 -88.78012692000001, -76.45150442666666 -91.17934608))",351,2022-12-28T08:30:29.000Z
"POLYGON ((-76.45150442666666 -88.78012692000001, -75.34451213999999 -88.78012692000001, -75.34451213999999 -86.38090776000001, -76.45150442666666 -86.38090776000001, -76.45150442666666 -88.78012692000001))",317,2022-12-28T08:30:29.000Z
"POLYGON ((-76.45150442666666 -86.38090776000001, -75.34451213999999 -86.38090776000001, -75.34451213999999 -83.98168860000001, -76.45150442666666 -83.98168860000001, -76.45150442666666 -86.38090776000001))",372,2022-12-27T04:35:25.000Z
"POLYGON ((-76.45150442666666 -83.98168860000001, -75.34451213999999 -83.98168860000001, -75.34451213999999 -81.58246944000001, -76.45150442666666 -81.58246944000001, -76.45150442666666 -83.98168860000001))",371,2022-12-27T04:35:00.000Z
"POLYGON ((-76.45150442666666 -81.58246944000001, -75.34451213999999 -81.58246944000001, -75.34451213999999 -79.18325028000001, -76.45150442666666 -79.18325028000001, -76.45150442666666 -81.58246944000001))",283,2022-12-27T04:35:00.000Z
"POLYGON ((-76.45150442666666 -79.18325028000001, -75.34451213999999 -79.18325028000001, -75.34451213999999 -76.78403112000001, -76.45150442666666 -76.78403112000001, -76.45150442666666 -79.18325028000001))",397,2022-12-27T04:35:00.000Z
"POLYGON ((-76.45150442666666 -76.78403112000001, -75.34451213999999 -76.78403112000001, -75.34451213999999 -74.38481196000001, -76.45150442666666 -74.38481196000001, -76.45150442666666 -76.78403112000001))",282,2022-12-27T04:34:34.000Z
"POLYGON ((-76.45150442666666 -74.38481196000001, -75.34451213999999 -74.38481196000001, -75.34451213999999 -71.98559280000001, -76.45150442666666 -71.98559280000001, -76.45150442666666 -74.38481196000001))",253,2022-12-27T04:34:34.000Z
"POLYGON ((-76.45150442666666 -71.98559280000001, -75.34451213999999 -71.98559280000001, -75.34451213999999 -69.58637364000001, -76.45150442666666 -69.58637364000001, -76.45150442666666 -71.98559280000001))",394,2022-12-27T04:34:34.000Z
"POLYGON ((-76.45150442666666 -69.58637364000001, -75.34451213999999 -69.58637364000001, -75.34451213999999 -67.18715448, -76.45150442666666 -67.18715448, -76.45150442666666 -69.58637364000001))",280,2022-12-27T04:34:06.000Z
"POLYGON ((-76.45150442666666 -67.18715448, -75.34451213999999 -67.18715448, -75.34451213999999 -64.78793532, -76.45150442666666 -64.78793532, -76.45150442666666 -67.18715448))",206,2022-12-27T04:34:06.000Z
"POLYGON ((-76.45150442666666 -64.78793532, -75.34451213999999 -64.78793532, -75.34451213999999 -62.38871616000002, -76.45150442666666 -62.38871616000002, -76.45150442666666 -64.78793532))",230,2022-12-27T04:34:06.000Z
"POLYGON ((-76.45150442666666 -62.38871616000002, -75.34451213999999 -62.38871616000002, -75.34451213999999 -59.98949700000001, -76.45150442666666 -59.98949700000001, -76.45150442666666 -62.38871616000002))",143,2022-12-27T02:56:44.000Z
"POLYGON ((-76.45150442666666 -59.98949700000001, -75.34451213999999 -59.98949700000001, -75.34451213999999 -57.59027784000001, -76.45150442666666 -57.59027784000001, -76.45150442666666 -59.98949700000001))",89,2022-12-25T06:26:55.000Z
"POLYGON ((-76.45150442666666 -57.59027784000001, -75.34451213999999 -57.59027784000001, -75.34451213999999 -55.19105868000001, -76.45150442666666 -55.19105868000001, -76.45150442666666 -57.59027784000001))",89,2022-12-25T06:26:55.000Z
"POLYGON ((-76.45150442666666 -55.19105868000001, -75.34451213999999 -55.19105868000001, -75.34451213999999 -52.79183952000001, -76.45150442666666 -52.79183952000001, -76.45150442666666 -55.19105868000001))",30,2022-12-23T05:05:36.000Z
"POLYGON ((-76.45150442666666 -52.79183952000001, -75.34451213999999 -52.79183952000001, -75.34451213999999 -50.39262036000002, -76.45150442666666 -50.39262036000002, -76.45150442666666 -52.79183952000001))",30,2022-12-23T05:05:36.000Z
"POLYGON ((-76.45150442666666 -50.39262036000002, -75.34451213999999 -50.39262036000002, -75.34451213999999 -47.99340120000002, -76.45150442666666 -47.99340120000002, -76.45150442666666 -50.39262036000002))",30,2022-12-23T05:05:36.000Z
"POLYGON ((-76.45150442666666 -38.39652456000002, -75.34451213999999 -38.39652456000002, -75.34451213999999 -35.99730540000002, -76.45150442666666 -35.99730540000002, -76.45150442666666 -38.39652456000002))",21,2022-12-26T03:51:26.000Z
"POLYGON ((-76.45150442666666 -35.99730540000002, -75.34451213999999 -35.99730540000002, -75.34451213999999 -33.59808624000001, -76.45150442666666 -33.59808624000001, -76.45150442666666 -35.99730540000002))",21,2022-12-26T03:51:26.000Z
"POLYGON ((-76.45150442666666 -33.59808624000001, -75.34451213999999 -33.59808624000001, -75.34451213999999 -31.19886708000001, -76.45150442666666 -31.19886708000001, -76.45150442666666 -33.59808624000001))",69,2022-12-26T03:51:26.000Z
"POLYGON ((-76.45150442666666 -31.19886708000001, -75.34451213999999 -31.19886708000001, -75.34451213999999 -28.79964792000001, -76.45150442666666 -28.79964792000001, -76.45150442666666 -31.19886708000001))",90,2022-12-26T03:51:26.000Z
"POLYGON ((-76.45150442666666 -28.79964792000001, -75.34451213999999 -28.79964792000001, -75.34451213999999 -26.40042876000001, -76.45150442666666 -26.40042876000001, -76.45150442666666 -28.79964792000001))",48,2022-12-26T03:51:00.000Z
"POLYGON ((-76.45150442666666 -26.40042876000001, -75.34451213999999 -26.40042876000001, -75.34451213999999 -24.00120960000001, -76.45150442666666 -24.00120960000001, -76.45150442666666 -26.40042876000001))",90,2022-12-26T03:51:00.000Z
"POLYGON ((-76.45150442666666 -24.00120960000001, -75.34451213999999 -24.00120960000001, -75.34451213999999 -21.60199044000001, -76.45150442666666 -21.60199044000001, -76.45150442666666 -24.00120960000001))",96,2022-12-26T03:51:00.000Z
"POLYGON ((-76.45150442666666 -21.60199044000001, -75.34451213999999 -21.60199044000001, -75.34451213999999 -19.20277128000001, -76.45150442666666 -19.20277128000001, -76.45150442666666 -21.60199044000001))",54,2022-12-26T03:50:35.000Z
"POLYGON ((-76.45150442666666 -19.20277128000001, -75.34451213999999 -19.20277128000001, -75.34451213999999 -16.80355212000001, -76.45150442666666 -16.80355212000001, -76.45150442666666 -19.20277128000001))",48,2022-12-26T03:50:35.000Z
"POLYGON ((-76.45150442666666 -16.80355212000001, -75.34451213999999 -16.80355212000001, -75.34451213999999 -14.40433296, -76.45150442666666 -14.40433296, -76.45150442666666 -16.80355212000001))",21,2022-12-21T23:31:24.000Z
"POLYGON ((-76.45150442666666 57.57224183999998, -75.34451213999999 57.57224183999998, -75.34451213999999 59.97146099999998, -76.45150442666666 59.97146099999998, -76.45150442666666 57.57224183999998))",61,2022-12-31T22:05:06.000Z
"POLYGON ((-76.45150442666666 59.97146099999998, -75.34451213999999 59.97146099999998, -75.34451213999999 62.37068015999998, -76.45150442666666 62.37068015999998, -76.45150442666666 59.97146099999998))",61,2022-12-31T22:05:06.000Z
"POLYGON ((-76.45150442666666 62.37068015999998, -75.34451213999999 62.37068015999998, -75.34451213999999 64.76989931999998, -76.45150442666666 64.76989931999998, -76.45150442666666 62.37068015999998))",31,2022-12-31T22:05:06.000Z
"POLYGON ((-76.45150442666666 64.76989931999998, -75.34451213999999 64.76989931999998, -75.34451213999999 67.16911847999998, -76.45150442666666 67.16911847999998, -76.45150442666666 64.76989931999998))",62,2022-12-31T22:05:06.000Z
"POLYGON ((-76.45150442666666 67.16911847999998, -75.34451213999999 67.16911847999998, -75.34451213999999 69.56833763999998, -76.45150442666666 69.56833763999998, -76.45150442666666 67.16911847999998))",62,2022-12-31T22:05:06.000Z
"POLYGON ((-76.45150442666666 148.74256992, -75.34451213999999 148.74256992, -75.34451213999999 151.14178908, -76.45150442666666 151.14178908, -76.45150442666666 148.74256992))",35,2022-12-27T16:03:08.000Z
"POLYGON ((-76.45150442666666 151.14178908, -75.34451213999999 151.14178908, -75.34451213999999 153.54100824, -76.45150442666666 153.54100824, -76.45150442666666 151.14178908))",59,2022-12-27T16:03:08.000Z
"POLYGON ((-76.45150442666666 153.54100824, -75.34451213999999 153.54100824, -75.34451213999999 155.9402274, -76.45150442666666 155.9402274, -76.45150442666666 153.54100824))",92,2022-12-27T16:03:08.000Z
"POLYGON ((-76.45150442666666 155.9402274, -75.34451213999999 155.9402274, -75.34451213999999 158.33944656, -76.45150442666666 158.33944656, -76.45150442666666 155.9402274))",122,2022-12-27T16:03:08.000Z
"POLYGON ((-76.45150442666666 158.33944656, -75.34451213999999 158.33944656, -75.34451213999999 160.73866572, -76.45150442666666 160.73866572, -76.45150442666666 158.33944656))",67,2022-12-27T16:02:44.000Z
"POLYGON ((-76.45150442666666 160.73866572, -75.34451213999999 160.73866572, -75.34451213999999 163.13788488, -76.45150442666666 163.13788488, -76.45150442666666 160.73866572))",91,2022-12-27T12:48:18.000Z
"POLYGON ((-76.45150442666666 163.13788488, -75.34451213999999 163.13788488, -75.34451213999999 165.53710404, -76.45150442666666 165.53710404, -76.45150442666666 163.13788488))",121,2022-12-27T12:48:18.000Z
"POLYGON ((-76.45150442666666 165.53710404, -75.34451213999999 165.53710404, -75.34451213999999 167.9363232, -76.45150442666666 167.9363232, -76.45150442666666 165.53710404))",62,2022-12-27T12:47:50.000Z
"POLYGON ((-76.45150442666666 167.9363232, -75.34451213999999 167.9363232, -75.34451213999999 170.33554236, -76.45150442666666 170.33554236, -76.45150442666666 167.9363232))",66,2022-12-27T12:47:50.000Z
"POLYGON ((-76.45150442666666 170.33554236, -75.34451213999999 170.33554236, -75.34451213999999 172.73476152, -76.45150442666666 172.73476152, -76.45150442666666 170.33554236))",30,2022-12-27T12:47:50.000Z
"POLYGON ((-75.34451213999999 -146.36138676, -74.23751985333332 -146.36138676, -74.23751985333332 -143.9621676, -75.34451213999999 -143.9621676, -75.34451213999999 -146.36138676))",26,2022-12-27T11:07:44.000Z
"POLYGON ((-75.34451213999999 -143.9621676, -74.23751985333332 -143.9621676, -74.23751985333332 -141.56294844, -75.34451213999999 -141.56294844, -75.34451213999999 -143.9621676))",53,2022-12-27T11:07:44.000Z
"POLYGON ((-75.34451213999999 -141.56294844, -74.23751985333332 -141.56294844, -74.23751985333332 -139.16372928, -75.34451213999999 -139.16372928, -75.34451213999999 -141.56294844))",27,2022-12-27T11:07:19.000Z
"POLYGON ((-75.34451213999999 -139.16372928, -74.23751985333332 -139.16372928, -74.23751985333332 -136.76451012, -75.34451213999999 -136.76451012, -75.34451213999999 -139.16372928))",54,2022-12-27T11:07:19.000Z
"POLYGON ((-75.34451213999999 -136.76451012, -74.23751985333332 -136.76451012, -74.23751985333332 -134.36529096, -75.34451213999999 -134.36529096, -75.34451213999999 -136.76451012))",54,2022-12-27T11:07:19.000Z
"POLYGON ((-75.34451213999999 -134.36529096, -74.23751985333332 -134.36529096, -74.23751985333332 -131.9660718, -75.34451213999999 -131.9660718, -75.34451213999999 -134.36529096))",54,2022-12-27T11:06:54.000Z
