geometry,count
"POLYGON ((41.99667024666667 -31.19886708000001, 43.10366253333333 -31.19886708000001, 43.10366253333333 -28.79964792000001, 41.99667024666667 -28.79964792000001, 41.99667024666667 -31.19886708000001))",104
"POLYGON ((41.99667024666667 -28.79964792000001, 43.10366253333333 -28.79964792000001, 43.10366253333333 -26.40042876000001, 41.99667024666667 -26.40042876000001, 41.99667024666667 -28.79964792000001))",178
"POLYGON ((41.99667024666667 -26.40042876000001, 43.10366253333333 -26.40042876000001, 43.10366253333333 -24.00120960000001, 41.99667024666667 -24.00120960000001, 41.99667024666667 -26.40042876000001))",215
"POLYGON ((41.99667024666667 -24.00120960000001, 43.10366253333333 -24.00120960000001, 43.10366253333333 -21.60199044000001, 41.99667024666667 -21.60199044000001, 41.99667024666667 -24.00120960000001))",122
"POLYGON ((41.99667024666667 -21.60199044000001, 43.10366253333333 -21.60199044000001, 43.10366253333333 -19.20277128000001, 41.99667024666667 -19.20277128000001, 41.99667024666667 -21.60199044000001))",31
"POLYGON ((41.99667024666667 -19.20277128000001, 43.10366253333333 -19.20277128000001, 43.10366253333333 -16.80355212000001, 41.99667024666667 -16.80355212000001, 41.99667024666667 -19.20277128000001))",0
"POLYGON ((41.99667024666667 -16.80355212000001, 43.10366253333333 -16.80355212000001, 43.10366253333333 -14.40433296, 41.99667024666667 -14.40433296, 41.99667024666667 -16.80355212000001))",85
"POLYGON ((41.99667024666667 -14.40433296, 43.10366253333333 -14.40433296, 43.10366253333333 -12.0051138, 41.99667024666667 -12.0051138, 41.99667024666667 -14.40433296))",233
"POLYGON ((41.99667024666667 -12.0051138, 43.10366253333333 -12.0051138, 43.10366253333333 -9.605894640000002, 41.99667024666667 -9.605894640000002, 41.99667024666667 -12.0051138))",296
"POLYGON ((41.99667024666667 -9.605894640000002, 43.10366253333333 -9.605894640000002, 43.10366253333333 -7.206675480000001, 41.99667024666667 -7.206675480000001, 41.99667024666667 -9.605894640000002))",354
"POLYGON ((41.99667024666667 -7.206675480000001, 43.10366253333333 -7.206675480000001, 43.10366253333333 -4.80745632, 41.99667024666667 -4.80745632, 41.99667024666667 -7.206675480000001))",326
"POLYGON ((41.99667024666667 -4.80745632, 43.10366253333333 -4.80745632, 43.10366253333333 -2.408237159999999, 41.99667024666667 -2.408237159999999, 41.99667024666667 -4.80745632))",302
"POLYGON ((41.99667024666667 -2.408237159999999, 43.10366253333333 -2.408237159999999, 43.10366253333333 -0.00901800000002595, 41.99667024666667 -0.00901800000002595, 41.99667024666667 -2.408237159999999))",304
"POLYGON ((41.99667024666667 -0.00901800000002595, 43.10366253333333 -0.00901800000002595, 43.10366253333333 2.390201159999975, 41.99667024666667 2.390201159999975, 41.99667024666667 -0.00901800000002595))",358
"POLYGON ((41.99667024666667 2.390201159999975, 43.10366253333333 2.390201159999975, 43.10366253333333 4.789420319999977, 41.99667024666667 4.789420319999977, 41.99667024666667 2.390201159999975))",328
"POLYGON ((41.99667024666667 4.789420319999977, 43.10366253333333 4.789420319999977, 43.10366253333333 7.188639479999978, 41.99667024666667 7.188639479999978, 41.99667024666667 4.789420319999977))",329
"POLYGON ((41.99667024666667 7.188639479999978, 43.10366253333333 7.188639479999978, 43.10366253333333 9.587858639999979, 41.99667024666667 9.587858639999979, 41.99667024666667 7.188639479999978))",358
"POLYGON ((41.99667024666667 9.587858639999979, 43.10366253333333 9.587858639999979, 43.10366253333333 11.98707779999998, 41.99667024666667 11.98707779999998, 41.99667024666667 9.587858639999979))",296
"POLYGON ((41.99667024666667 11.98707779999998, 43.10366253333333 11.98707779999998, 43.10366253333333 14.38629695999998, 41.99667024666667 14.38629695999998, 41.99667024666667 11.98707779999998))",262
"POLYGON ((41.99667024666667 14.38629695999998, 43.10366253333333 14.38629695999998, 43.10366253333333 16.78551611999998, 41.99667024666667 16.78551611999998, 41.99667024666667 14.38629695999998))",351
"POLYGON ((41.99667024666667 16.78551611999998, 43.10366253333333 16.78551611999998, 43.10366253333333 19.18473527999998, 41.99667024666667 19.18473527999998, 41.99667024666667 16.78551611999998))",354
"POLYGON ((41.99667024666667 19.18473527999998, 43.10366253333333 19.18473527999998, 43.10366253333333 21.58395443999999, 41.99667024666667 21.58395443999999, 41.99667024666667 19.18473527999998))",358
"POLYGON ((41.99667024666667 21.58395443999999, 43.10366253333333 21.58395443999999, 43.10366253333333 23.98317359999999, 41.99667024666667 23.98317359999999, 41.99667024666667 21.58395443999999))",331
"POLYGON ((41.99667024666667 23.98317359999999, 43.10366253333333 23.98317359999999, 43.10366253333333 26.38239275999999, 41.99667024666667 26.38239275999999, 41.99667024666667 23.98317359999999))",302
"POLYGON ((41.99667024666667 26.38239275999999, 43.10366253333333 26.38239275999999, 43.10366253333333 28.78161191999999, 41.99667024666667 28.78161191999999, 41.99667024666667 26.38239275999999))",296
"POLYGON ((41.99667024666667 28.78161191999999, 43.10366253333333 28.78161191999999, 43.10366253333333 31.18083107999999, 41.99667024666667 31.18083107999999, 41.99667024666667 28.78161191999999))",321
"POLYGON ((41.99667024666667 31.18083107999999, 43.10366253333333 31.18083107999999, 43.10366253333333 33.58005023999999, 41.99667024666667 33.58005023999999, 41.99667024666667 31.18083107999999))",349
"POLYGON ((41.99667024666667 33.58005023999999, 43.10366253333333 33.58005023999999, 43.10366253333333 35.97926939999999, 41.99667024666667 35.97926939999999, 41.99667024666667 33.58005023999999))",356
"POLYGON ((41.99667024666667 35.97926939999999, 43.10366253333333 35.97926939999999, 43.10366253333333 38.37848855999999, 41.99667024666667 38.37848855999999, 41.99667024666667 35.97926939999999))",327
"POLYGON ((41.99667024666667 38.37848855999999, 43.10366253333333 38.37848855999999, 43.10366253333333 40.77770772, 41.99667024666667 40.77770772, 41.99667024666667 38.37848855999999))",301
"POLYGON ((41.99667024666667 40.77770772, 43.10366253333333 40.77770772, 43.10366253333333 43.17692688, 41.99667024666667 43.17692688, 41.99667024666667 40.77770772))",263
"POLYGON ((41.99667024666667 43.17692688, 43.10366253333333 43.17692688, 43.10366253333333 45.57614604, 41.99667024666667 45.57614604, 41.99667024666667 43.17692688))",325
"POLYGON ((41.99667024666667 45.57614604, 43.10366253333333 45.57614604, 43.10366253333333 47.9753652, 41.99667024666667 47.9753652, 41.99667024666667 45.57614604))",362
"POLYGON ((41.99667024666667 47.9753652, 43.10366253333333 47.9753652, 43.10366253333333 50.37458436, 41.99667024666667 50.37458436, 41.99667024666667 47.9753652))",321
"POLYGON ((41.99667024666667 50.37458436, 43.10366253333333 50.37458436, 43.10366253333333 52.77380351999997, 41.99667024666667 52.77380351999997, 41.99667024666667 50.37458436))",312
"POLYGON ((41.99667024666667 52.77380351999997, 43.10366253333333 52.77380351999997, 43.10366253333333 55.17302267999997, 41.99667024666667 55.17302267999997, 41.99667024666667 52.77380351999997))",284
"POLYGON ((41.99667024666667 55.17302267999997, 43.10366253333333 55.17302267999997, 43.10366253333333 57.57224183999998, 41.99667024666667 57.57224183999998, 41.99667024666667 55.17302267999997))",251
"POLYGON ((41.99667024666667 57.57224183999998, 43.10366253333333 57.57224183999998, 43.10366253333333 59.97146099999998, 41.99667024666667 59.97146099999998, 41.99667024666667 57.57224183999998))",315
"POLYGON ((41.99667024666667 59.97146099999998, 43.10366253333333 59.97146099999998, 43.10366253333333 62.37068015999998, 41.99667024666667 62.37068015999998, 41.99667024666667 59.97146099999998))",354
"POLYGON ((41.99667024666667 62.37068015999998, 43.10366253333333 62.37068015999998, 43.10366253333333 64.76989931999998, 41.99667024666667 64.76989931999998, 41.99667024666667 62.37068015999998))",348
"POLYGON ((41.99667024666667 64.76989931999998, 43.10366253333333 64.76989931999998, 43.10366253333333 67.16911847999998, 41.99667024666667 67.16911847999998, 41.99667024666667 64.76989931999998))",313
"POLYGON ((41.99667024666667 67.16911847999998, 43.10366253333333 67.16911847999998, 43.10366253333333 69.56833763999998, 41.99667024666667 69.56833763999998, 41.99667024666667 67.16911847999998))",292
"POLYGON ((41.99667024666667 69.56833763999998, 43.10366253333333 69.56833763999998, 43.10366253333333 71.96755679999998, 41.99667024666667 71.96755679999998, 41.99667024666667 69.56833763999998))",270
"POLYGON ((41.99667024666667 71.96755679999998, 43.10366253333333 71.96755679999998, 43.10366253333333 74.36677595999998, 41.99667024666667 74.36677595999998, 41.99667024666667 71.96755679999998))",330
"POLYGON ((41.99667024666667 74.36677595999998, 43.10366253333333 74.36677595999998, 43.10366253333333 76.76599511999999, 41.99667024666667 76.76599511999999, 41.99667024666667 74.36677595999998))",320
"POLYGON ((41.99667024666667 76.76599511999999, 43.10366253333333 76.76599511999999, 43.10366253333333 79.16521427999996, 41.99667024666667 79.16521427999996, 41.99667024666667 76.76599511999999))",258
"POLYGON ((41.99667024666667 79.16521427999996, 43.10366253333333 79.16521427999996, 43.10366253333333 81.56443343999999, 41.99667024666667 81.56443343999999, 41.99667024666667 79.16521427999996))",188
"POLYGON ((41.99667024666667 81.56443343999999, 43.10366253333333 81.56443343999999, 43.10366253333333 83.96365259999996, 41.99667024666667 83.96365259999996, 41.99667024666667 81.56443343999999))",178
"POLYGON ((41.99667024666667 83.96365259999996, 43.10366253333333 83.96365259999996, 43.10366253333333 86.36287175999999, 41.99667024666667 86.36287175999999, 41.99667024666667 83.96365259999996))",122
"POLYGON ((41.99667024666667 86.36287175999999, 43.10366253333333 86.36287175999999, 43.10366253333333 88.76209091999996, 41.99667024666667 88.76209091999996, 41.99667024666667 86.36287175999999))",144
"POLYGON ((41.99667024666667 88.76209091999996, 43.10366253333333 88.76209091999996, 43.10366253333333 91.16131007999999, 41.99667024666667 91.16131007999999, 41.99667024666667 88.76209091999996))",216
"POLYGON ((41.99667024666667 91.16131007999999, 43.10366253333333 91.16131007999999, 43.10366253333333 93.56052923999997, 41.99667024666667 93.56052923999997, 41.99667024666667 91.16131007999999))",262
"POLYGON ((41.99667024666667 93.56052923999997, 43.10366253333333 93.56052923999997, 43.10366253333333 95.9597484, 41.99667024666667 95.9597484, 41.99667024666667 93.56052923999997))",258
"POLYGON ((41.99667024666667 95.9597484, 43.10366253333333 95.9597484, 43.10366253333333 98.35896755999997, 41.99667024666667 98.35896755999997, 41.99667024666667 95.9597484))",190
"POLYGON ((41.99667024666667 98.35896755999997, 43.10366253333333 98.35896755999997, 43.10366253333333 100.75818672, 41.99667024666667 100.75818672, 41.99667024666667 98.35896755999997))",145
"POLYGON ((41.99667024666667 100.75818672, 43.10366253333333 100.75818672, 43.10366253333333 103.15740588, 41.99667024666667 103.15740588, 41.99667024666667 100.75818672))",133
"POLYGON ((41.99667024666667 103.15740588, 43.10366253333333 103.15740588, 43.10366253333333 105.55662504, 41.99667024666667 105.55662504, 41.99667024666667 103.15740588))",123
"POLYGON ((41.99667024666667 105.55662504, 43.10366253333333 105.55662504, 43.10366253333333 107.9558442, 41.99667024666667 107.9558442, 41.99667024666667 105.55662504))",111
"POLYGON ((41.99667024666667 107.9558442, 43.10366253333333 107.9558442, 43.10366253333333 110.35506336, 41.99667024666667 110.35506336, 41.99667024666667 107.9558442))",111
"POLYGON ((41.99667024666667 110.35506336, 43.10366253333333 110.35506336, 43.10366253333333 112.75428252, 41.99667024666667 112.75428252, 41.99667024666667 110.35506336))",134
"POLYGON ((41.99667024666667 112.75428252, 43.10366253333333 112.75428252, 43.10366253333333 115.15350168, 41.99667024666667 115.15350168, 41.99667024666667 112.75428252))",116
"POLYGON ((41.99667024666667 115.15350168, 43.10366253333333 115.15350168, 43.10366253333333 117.55272084, 41.99667024666667 117.55272084, 41.99667024666667 115.15350168))",86
"POLYGON ((41.99667024666667 117.55272084, 43.10366253333333 117.55272084, 43.10366253333333 119.95194, 41.99667024666667 119.95194, 41.99667024666667 117.55272084))",46
"POLYGON ((41.99667024666667 119.95194, 43.10366253333333 119.95194, 43.10366253333333 122.35115916, 41.99667024666667 122.35115916, 41.99667024666667 119.95194))",20
"POLYGON ((41.99667024666667 122.35115916, 43.10366253333333 122.35115916, 43.10366253333333 124.75037832, 41.99667024666667 124.75037832, 41.99667024666667 122.35115916))",80
"POLYGON ((41.99667024666667 124.75037832, 43.10366253333333 124.75037832, 43.10366253333333 127.14959748, 41.99667024666667 127.14959748, 41.99667024666667 124.75037832))",103
"POLYGON ((41.99667024666667 127.14959748, 43.10366253333333 127.14959748, 43.10366253333333 129.54881664, 41.99667024666667 129.54881664, 41.99667024666667 127.14959748))",78
"POLYGON ((41.99667024666667 129.54881664, 43.10366253333333 129.54881664, 43.10366253333333 131.9480358, 41.99667024666667 131.9480358, 41.99667024666667 129.54881664))",28
"POLYGON ((41.99667024666667 131.9480358, 43.10366253333333 131.9480358, 43.10366253333333 134.34725496, 41.99667024666667 134.34725496, 41.99667024666667 131.9480358))",0
"POLYGON ((41.99667024666667 134.34725496, 43.10366253333333 134.34725496, 43.10366253333333 136.74647412, 41.99667024666667 136.74647412, 41.99667024666667 134.34725496))",3
"POLYGON ((41.99667024666667 136.74647412, 43.10366253333333 136.74647412, 43.10366253333333 139.14569328, 41.99667024666667 139.14569328, 41.99667024666667 136.74647412))",3
"POLYGON ((41.99667024666667 139.14569328, 43.10366253333333 139.14569328, 43.10366253333333 141.54491244, 41.99667024666667 141.54491244, 41.99667024666667 139.14569328))",60
"POLYGON ((41.99667024666667 141.54491244, 43.10366253333333 141.54491244, 43.10366253333333 143.9441316, 41.99667024666667 143.9441316, 41.99667024666667 141.54491244))",119
"POLYGON ((41.99667024666667 143.9441316, 43.10366253333333 143.9441316, 43.10366253333333 146.34335076, 41.99667024666667 146.34335076, 41.99667024666667 143.9441316))",61
"POLYGON ((41.99667024666667 146.34335076, 43.10366253333333 146.34335076, 43.10366253333333 148.74256992, 41.99667024666667 148.74256992, 41.99667024666667 146.34335076))",62
"POLYGON ((41.99667024666667 148.74256992, 43.10366253333333 148.74256992, 43.10366253333333 151.14178908, 41.99667024666667 151.14178908, 41.99667024666667 148.74256992))",0
"POLYGON ((41.99667024666667 151.14178908, 43.10366253333333 151.14178908, 43.10366253333333 153.54100824, 41.99667024666667 153.54100824, 41.99667024666667 151.14178908))",0
"POLYGON ((41.99667024666667 153.54100824, 43.10366253333333 153.54100824, 43.10366253333333 155.9402274, 41.99667024666667 155.9402274, 41.99667024666667 153.54100824))",0
"POLYGON ((41.99667024666667 155.9402274, 43.10366253333333 155.9402274, 43.10366253333333 158.33944656, 41.99667024666667 158.33944656, 41.99667024666667 155.9402274))",0
"POLYGON ((41.99667024666667 158.33944656, 43.10366253333333 158.33944656, 43.10366253333333 160.73866572, 41.99667024666667 160.73866572, 41.99667024666667 158.33944656))",0
"POLYGON ((41.99667024666667 160.73866572, 43.10366253333333 160.73866572, 43.10366253333333 163.13788488, 41.99667024666667 163.13788488, 41.99667024666667 160.73866572))",0
"POLYGON ((41.99667024666667 163.13788488, 43.10366253333333 163.13788488, 43.10366253333333 165.53710404, 41.99667024666667 165.53710404, 41.99667024666667 163.13788488))",0
"POLYGON ((41.99667024666667 165.53710404, 43.10366253333333 165.53710404, 43.10366253333333 167.9363232, 41.99667024666667 167.9363232, 41.99667024666667 165.53710404))",0
"POLYGON ((41.99667024666667 167.9363232, 43.10366253333333 167.9363232, 43.10366253333333 170.33554236, 41.99667024666667 170.33554236, 41.99667024666667 167.9363232))",0
"POLYGON ((41.99667024666667 170.33554236, 43.10366253333333 170.33554236, 43.10366253333333 172.73476152, 41.99667024666667 172.73476152, 41.99667024666667 170.33554236))",0
"POLYGON ((41.99667024666667 172.73476152, 43.10366253333333 172.73476152, 43.10366253333333 175.13398068, 41.99667024666667 175.13398068, 41.99667024666667 172.73476152))",0
"POLYGON ((41.99667024666667 175.13398068, 43.10366253333333 175.13398068, 43.10366253333333 177.53319984, 41.99667024666667 177.53319984, 41.99667024666667 175.13398068))",0
"POLYGON ((41.99667024666667 177.53319984, 43.10366253333333 177.53319984, 43.10366253333333 179.932419, 41.99667024666667 179.932419, 41.99667024666667 177.53319984))",0
"POLYGON ((43.10366253333333 -179.950455, 44.21065482 -179.950455, 44.21065482 -177.55123584, 43.10366253333333 -177.55123584, 43.10366253333333 -179.950455))",0
"POLYGON ((43.10366253333333 -177.55123584, 44.21065482 -177.55123584, 44.21065482 -175.15201668, 43.10366253333333 -175.15201668, 43.10366253333333 -177.55123584))",0
"POLYGON ((43.10366253333333 -175.15201668, 44.21065482 -175.15201668, 44.21065482 -172.75279752, 43.10366253333333 -172.75279752, 43.10366253333333 -175.15201668))",0
"POLYGON ((43.10366253333333 -172.75279752, 44.21065482 -172.75279752, 44.21065482 -170.35357836, 43.10366253333333 -170.35357836, 43.10366253333333 -172.75279752))",0
"POLYGON ((43.10366253333333 -170.35357836, 44.21065482 -170.35357836, 44.21065482 -167.9543592, 43.10366253333333 -167.9543592, 43.10366253333333 -170.35357836))",0
"POLYGON ((43.10366253333333 -167.9543592, 44.21065482 -167.9543592, 44.21065482 -165.55514004, 43.10366253333333 -165.55514004, 43.10366253333333 -167.9543592))",0
"POLYGON ((43.10366253333333 -165.55514004, 44.21065482 -165.55514004, 44.21065482 -163.15592088, 43.10366253333333 -163.15592088, 43.10366253333333 -165.55514004))",0
"POLYGON ((43.10366253333333 -163.15592088, 44.21065482 -163.15592088, 44.21065482 -160.75670172, 43.10366253333333 -160.75670172, 43.10366253333333 -163.15592088))",0
"POLYGON ((43.10366253333333 -160.75670172, 44.21065482 -160.75670172, 44.21065482 -158.35748256, 43.10366253333333 -158.35748256, 43.10366253333333 -160.75670172))",0
"POLYGON ((43.10366253333333 -158.35748256, 44.21065482 -158.35748256, 44.21065482 -155.9582634, 43.10366253333333 -155.9582634, 43.10366253333333 -158.35748256))",0
"POLYGON ((43.10366253333333 -155.9582634, 44.21065482 -155.9582634, 44.21065482 -153.55904424, 43.10366253333333 -153.55904424, 43.10366253333333 -155.9582634))",0
"POLYGON ((43.10366253333333 -153.55904424, 44.21065482 -153.55904424, 44.21065482 -151.15982508, 43.10366253333333 -151.15982508, 43.10366253333333 -153.55904424))",0
"POLYGON ((43.10366253333333 -151.15982508, 44.21065482 -151.15982508, 44.21065482 -148.76060592, 43.10366253333333 -148.76060592, 43.10366253333333 -151.15982508))",0
"POLYGON ((43.10366253333333 -148.76060592, 44.21065482 -148.76060592, 44.21065482 -146.36138676, 43.10366253333333 -146.36138676, 43.10366253333333 -148.76060592))",0
"POLYGON ((43.10366253333333 -146.36138676, 44.21065482 -146.36138676, 44.21065482 -143.9621676, 43.10366253333333 -143.9621676, 43.10366253333333 -146.36138676))",0
"POLYGON ((43.10366253333333 -143.9621676, 44.21065482 -143.9621676, 44.21065482 -141.56294844, 43.10366253333333 -141.56294844, 43.10366253333333 -143.9621676))",0
"POLYGON ((43.10366253333333 -141.56294844, 44.21065482 -141.56294844, 44.21065482 -139.16372928, 43.10366253333333 -139.16372928, 43.10366253333333 -141.56294844))",0
"POLYGON ((43.10366253333333 -139.16372928, 44.21065482 -139.16372928, 44.21065482 -136.76451012, 43.10366253333333 -136.76451012, 43.10366253333333 -139.16372928))",0
"POLYGON ((43.10366253333333 -136.76451012, 44.21065482 -136.76451012, 44.21065482 -134.36529096, 43.10366253333333 -134.36529096, 43.10366253333333 -136.76451012))",0
"POLYGON ((43.10366253333333 -134.36529096, 44.21065482 -134.36529096, 44.21065482 -131.9660718, 43.10366253333333 -131.9660718, 43.10366253333333 -134.36529096))",0
"POLYGON ((43.10366253333333 -131.9660718, 44.21065482 -131.9660718, 44.21065482 -129.56685264, 43.10366253333333 -129.56685264, 43.10366253333333 -131.9660718))",0
"POLYGON ((43.10366253333333 -129.56685264, 44.21065482 -129.56685264, 44.21065482 -127.16763348, 43.10366253333333 -127.16763348, 43.10366253333333 -129.56685264))",54
"POLYGON ((43.10366253333333 -127.16763348, 44.21065482 -127.16763348, 44.21065482 -124.76841432, 43.10366253333333 -124.76841432, 43.10366253333333 -127.16763348))",165
"POLYGON ((43.10366253333333 -124.76841432, 44.21065482 -124.76841432, 44.21065482 -122.36919516, 43.10366253333333 -122.36919516, 43.10366253333333 -124.76841432))",269
"POLYGON ((43.10366253333333 -122.36919516, 44.21065482 -122.36919516, 44.21065482 -119.969976, 43.10366253333333 -119.969976, 43.10366253333333 -122.36919516))",302
"POLYGON ((43.10366253333333 -119.969976, 44.21065482 -119.969976, 44.21065482 -117.57075684, 43.10366253333333 -117.57075684, 43.10366253333333 -119.969976))",193
"POLYGON ((43.10366253333333 -117.57075684, 44.21065482 -117.57075684, 44.21065482 -115.17153768, 43.10366253333333 -115.17153768, 43.10366253333333 -117.57075684))",176
"POLYGON ((43.10366253333333 -115.17153768, 44.21065482 -115.17153768, 44.21065482 -112.77231852, 43.10366253333333 -112.77231852, 43.10366253333333 -115.17153768))",220
"POLYGON ((43.10366253333333 -112.77231852, 44.21065482 -112.77231852, 44.21065482 -110.37309936, 43.10366253333333 -110.37309936, 43.10366253333333 -112.77231852))",164
"POLYGON ((43.10366253333333 -110.37309936, 44.21065482 -110.37309936, 44.21065482 -107.9738802, 43.10366253333333 -107.9738802, 43.10366253333333 -110.37309936))",162
"POLYGON ((43.10366253333333 -107.9738802, 44.21065482 -107.9738802, 44.21065482 -105.57466104, 43.10366253333333 -105.57466104, 43.10366253333333 -107.9738802))",178
"POLYGON ((43.10366253333333 -105.57466104, 44.21065482 -105.57466104, 44.21065482 -103.17544188, 43.10366253333333 -103.17544188, 43.10366253333333 -105.57466104))",142
"POLYGON ((43.10366253333333 -103.17544188, 44.21065482 -103.17544188, 44.21065482 -100.77622272, 43.10366253333333 -100.77622272, 43.10366253333333 -103.17544188))",254
"POLYGON ((43.10366253333333 -100.77622272, 44.21065482 -100.77622272, 44.21065482 -98.37700356000001, 43.10366253333333 -98.37700356000001, 43.10366253333333 -100.77622272))",178
"POLYGON ((43.10366253333333 -98.37700356000001, 44.21065482 -98.37700356000001, 44.21065482 -95.9777844, 43.10366253333333 -95.9777844, 43.10366253333333 -98.37700356000001))",110
"POLYGON ((43.10366253333333 -95.9777844, 44.21065482 -95.9777844, 44.21065482 -93.57856524, 43.10366253333333 -93.57856524, 43.10366253333333 -95.9777844))",68
"POLYGON ((43.10366253333333 -93.57856524, 44.21065482 -93.57856524, 44.21065482 -91.17934608, 43.10366253333333 -91.17934608, 43.10366253333333 -93.57856524))",120
"POLYGON ((43.10366253333333 -91.17934608, 44.21065482 -91.17934608, 44.21065482 -88.78012692000001, 43.10366253333333 -88.78012692000001, 43.10366253333333 -91.17934608))",52
"POLYGON ((43.10366253333333 -88.78012692000001, 44.21065482 -88.78012692000001, 44.21065482 -86.38090776000001, 43.10366253333333 -86.38090776000001, 43.10366253333333 -88.78012692000001))",60
"POLYGON ((43.10366253333333 -86.38090776000001, 44.21065482 -86.38090776000001, 44.21065482 -83.98168860000001, 43.10366253333333 -83.98168860000001, 43.10366253333333 -86.38090776000001))",110
"POLYGON ((43.10366253333333 -83.98168860000001, 44.21065482 -83.98168860000001, 44.21065482 -81.58246944000001, 43.10366253333333 -81.58246944000001, 43.10366253333333 -83.98168860000001))",98
"POLYGON ((43.10366253333333 -81.58246944000001, 44.21065482 -81.58246944000001, 44.21065482 -79.18325028000001, 43.10366253333333 -79.18325028000001, 43.10366253333333 -81.58246944000001))",147
"POLYGON ((43.10366253333333 -79.18325028000001, 44.21065482 -79.18325028000001, 44.21065482 -76.78403112000001, 43.10366253333333 -76.78403112000001, 43.10366253333333 -79.18325028000001))",160
"POLYGON ((43.10366253333333 -76.78403112000001, 44.21065482 -76.78403112000001, 44.21065482 -74.38481196000001, 43.10366253333333 -74.38481196000001, 43.10366253333333 -76.78403112000001))",119
"POLYGON ((43.10366253333333 -74.38481196000001, 44.21065482 -74.38481196000001, 44.21065482 -71.98559280000001, 43.10366253333333 -71.98559280000001, 43.10366253333333 -74.38481196000001))",200
"POLYGON ((43.10366253333333 -71.98559280000001, 44.21065482 -71.98559280000001, 44.21065482 -69.58637364000001, 43.10366253333333 -69.58637364000001, 43.10366253333333 -71.98559280000001))",189
"POLYGON ((43.10366253333333 -69.58637364000001, 44.21065482 -69.58637364000001, 44.21065482 -67.18715448, 43.10366253333333 -67.18715448, 43.10366253333333 -69.58637364000001))",115
"POLYGON ((43.10366253333333 -67.18715448, 44.21065482 -67.18715448, 44.21065482 -64.78793532, 43.10366253333333 -64.78793532, 43.10366253333333 -67.18715448))",170
"POLYGON ((43.10366253333333 -64.78793532, 44.21065482 -64.78793532, 44.21065482 -62.38871616000002, 43.10366253333333 -62.38871616000002, 43.10366253333333 -64.78793532))",171
"POLYGON ((43.10366253333333 -62.38871616000002, 44.21065482 -62.38871616000002, 44.21065482 -59.98949700000001, 43.10366253333333 -59.98949700000001, 43.10366253333333 -62.38871616000002))",139
"POLYGON ((43.10366253333333 -59.98949700000001, 44.21065482 -59.98949700000001, 44.21065482 -57.59027784000001, 43.10366253333333 -57.59027784000001, 43.10366253333333 -59.98949700000001))",153
"POLYGON ((43.10366253333333 -57.59027784000001, 44.21065482 -57.59027784000001, 44.21065482 -55.19105868000001, 43.10366253333333 -55.19105868000001, 43.10366253333333 -57.59027784000001))",120
"POLYGON ((43.10366253333333 -55.19105868000001, 44.21065482 -55.19105868000001, 44.21065482 -52.79183952000001, 43.10366253333333 -52.79183952000001, 43.10366253333333 -55.19105868000001))",181
"POLYGON ((43.10366253333333 -52.79183952000001, 44.21065482 -52.79183952000001, 44.21065482 -50.39262036000002, 43.10366253333333 -50.39262036000002, 43.10366253333333 -52.79183952000001))",191
"POLYGON ((43.10366253333333 -50.39262036000002, 44.21065482 -50.39262036000002, 44.21065482 -47.99340120000002, 43.10366253333333 -47.99340120000002, 43.10366253333333 -50.39262036000002))",132
"POLYGON ((43.10366253333333 -47.99340120000002, 44.21065482 -47.99340120000002, 44.21065482 -45.59418204000002, 43.10366253333333 -45.59418204000002, 43.10366253333333 -47.99340120000002))",0
"POLYGON ((43.10366253333333 -45.59418204000002, 44.21065482 -45.59418204000002, 44.21065482 -43.19496288000002, 43.10366253333333 -43.19496288000002, 43.10366253333333 -45.59418204000002))",0
"POLYGON ((43.10366253333333 -43.19496288000002, 44.21065482 -43.19496288000002, 44.21065482 -40.79574372000002, 43.10366253333333 -40.79574372000002, 43.10366253333333 -43.19496288000002))",0
"POLYGON ((43.10366253333333 -40.79574372000002, 44.21065482 -40.79574372000002, 44.21065482 -38.39652456000002, 43.10366253333333 -38.39652456000002, 43.10366253333333 -40.79574372000002))",0
"POLYGON ((43.10366253333333 -38.39652456000002, 44.21065482 -38.39652456000002, 44.21065482 -35.99730540000002, 43.10366253333333 -35.99730540000002, 43.10366253333333 -38.39652456000002))",0
"POLYGON ((43.10366253333333 -35.99730540000002, 44.21065482 -35.99730540000002, 44.21065482 -33.59808624000001, 43.10366253333333 -33.59808624000001, 43.10366253333333 -35.99730540000002))",0
"POLYGON ((43.10366253333333 -33.59808624000001, 44.21065482 -33.59808624000001, 44.21065482 -31.19886708000001, 43.10366253333333 -31.19886708000001, 43.10366253333333 -33.59808624000001))",0
"POLYGON ((43.10366253333333 -31.19886708000001, 44.21065482 -31.19886708000001, 44.21065482 -28.79964792000001, 43.10366253333333 -28.79964792000001, 43.10366253333333 -31.19886708000001))",89
"POLYGON ((43.10366253333333 -28.79964792000001, 44.21065482 -28.79964792000001, 44.21065482 -26.40042876000001, 43.10366253333333 -26.40042876000001, 43.10366253333333 -28.79964792000001))",150
"POLYGON ((43.10366253333333 -26.40042876000001, 44.21065482 -26.40042876000001, 44.21065482 -24.00120960000001, 43.10366253333333 -24.00120960000001, 43.10366253333333 -26.40042876000001))",123
"POLYGON ((43.10366253333333 -24.00120960000001, 44.21065482 -24.00120960000001, 44.21065482 -21.60199044000001, 43.10366253333333 -21.60199044000001, 43.10366253333333 -24.00120960000001))",61
