"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1A_IW_SLC__1SDV_20231105T104250_20231105T104317_051081_0628DE_7BD5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51081","84","75","2023-11-05T10:43:17.736887Z","2023-11-05T10:42:50.788Z","SLC","2023-11-05T10:42:50.788Z","2023-11-05T10:43:17.736Z","24.5214","110.7968","23.494991","109.746155","23.912632","112.183037","25.121742","109.397964","25.536303","111.868103","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T104250_20231105T104317_051081_0628DE_7BD5.zip","7232.227646827698","","","0","S1A_IWDV_0074_0081_051081_084","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T104225_20231105T104252_051081_0628DE_D0A5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51081","84","70","2023-11-05T10:42:52.909879Z","2023-11-05T10:42:25.967Z","SLC","2023-11-05T10:42:25.967Z","2023-11-05T10:42:52.909Z","23.0231","111.0979","21.995308","110.059364","22.416332","112.470139","23.622217","109.714111","24.04002","112.155533","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T104225_20231105T104252_051081_0628DE_D0A5.zip","7232.2367305755615","","","0","S1A_IWDV_0069_0076_051081_084","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T104200_20231105T104228_051081_0628DE_A795","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51081","84","65","2023-11-05T10:42:28.089036Z","2023-11-05T10:42:00.203Z","SLC","2023-11-05T10:42:00.203Z","2023-11-05T10:42:28.089Z","21.4963","111.4043","20.438368","110.383385","20.862921","112.768913","22.122766","110.028664","22.543842","112.443275","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T104200_20231105T104228_051081_0628DE_A795.zip","7469.942367553711","","","0","S1A_IWDV_0064_0071_051081_084","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T104132_20231105T104202_051081_0628DE_A501","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51081","84","59","2023-11-05T10:42:02.439805Z","2023-11-05T10:41:32.626Z","SLC","2023-11-05T10:41:32.626Z","2023-11-05T10:42:02.439Z","19.8898","111.7283","18.772005","110.731316","19.20019","113.091003","20.573397","110.354607","20.997704","112.742538","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T104132_20231105T104202_051081_0628DE_A501.zip","8032.78284072876","","","0","S1A_IWDV_0059_0066_051081_084","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T103340_20231105T103410_051080_0628DD_FFEE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","1150","2023-11-05T10:34:10.749525Z","2023-11-05T10:33:40.943Z","SLC","2023-11-05T10:33:40.943Z","2023-11-05T10:34:10.749Z","-8.5928","117.6561","-9.742407","116.741188","-9.236081","118.975311","-7.942199","116.342957","-7.442689","118.565346","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T103340_20231105T103410_051080_0628DD_FFEE.zip","7849.889450073242","","","0","S1A_IWDV_1150_1156_051080_083","","","","","","","","","","",""
"S1A_WV_SLC__1SSV_20231105T101906_20231105T102712_051080_0628DC_943A","Sentinel-1A","C-SAR","WV","Wave Mode. Low data rate and 5 m x 20 m spatial resolution. Sampled images of 20 km x 20 km at 100 km intervals along the orbit. The Wave mode at VV polarization is the default mode for acquiring data over open ocean.","51080","83","975","2023-11-05T10:27:12.303889Z","2023-11-05T10:19:06.014Z","SLC","2023-11-05T10:19:06.014Z","2023-11-05T10:27:12.303Z","-61.609","136.317","-61.731186","136.208054","-61.65345","136.57782","-61.564106","136.057053","-61.486778","136.424988","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_WV_SLC__1SSV_20231105T101906_20231105T102712_051080_0628DC_943A.zip","3132.1121168136597","","","0","S1A_WVSV_0975_1072_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095956_20231105T100028_051080_0628DB_8DFE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","745","2023-11-05T10:00:28.946328Z","2023-11-05T09:59:56.347Z","SLC","2023-11-05T09:59:56.347Z","2023-11-05T10:00:28.946Z","-46.006","-74.6216","-45.424015","-72.571899","-44.66259","-75.73877","-47.33696","-73.444069","-46.549755","-76.716774","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095956_20231105T100028_051080_0628DB_8DFE.zip","9490.875658988953","","","0","S1A_IWDV_0745_0751_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095930_20231105T095958_051080_0628DB_3A76","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","740","2023-11-05T09:59:58.604262Z","2023-11-05T09:59:30.679Z","SLC","2023-11-05T09:59:30.679Z","2023-11-05T09:59:58.604Z","-44.3725","-73.8385","-43.916092","-71.911026","-43.172421","-75.005981","-45.559433","-72.618202","-44.79525","-75.797791","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095930_20231105T095958_051080_0628DB_3A76.zip","8059.369908332825","","","0","S1A_IWDV_0740_0745_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095905_20231105T095932_051080_0628DB_B61E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","735","2023-11-05T09:59:32.813197Z","2023-11-05T09:59:05.856Z","SLC","2023-11-05T09:59:05.856Z","2023-11-05T09:59:32.813Z","-42.8897","-73.175","-42.451603","-71.31292","-41.72501","-74.337181","-44.041622","-71.964592","-43.296505","-75.06543","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095905_20231105T095932_051080_0628DB_B61E.zip","7765.940999984741","","","0","S1A_IWDV_0734_0741_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095841_20231105T095907_051080_0628DB_CA81","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","730","2023-11-05T09:59:07.990299Z","2023-11-05T09:58:41.023Z","SLC","2023-11-05T09:58:41.023Z","2023-11-05T09:59:07.990Z","-41.4312","-72.5538","-40.983379","-70.740311","-40.272869","-73.698006","-42.577309","-71.364624","-41.8494","-74.394188","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095841_20231105T095907_051080_0628DB_CA81.zip","7766.433219909668","","","0","S1A_IWDV_0729_0736_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095816_20231105T095843_051080_0628DB_47AB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","725","2023-11-05T09:58:43.163290Z","2023-11-05T09:58:16.198Z","SLC","2023-11-05T09:58:16.198Z","2023-11-05T09:58:43.163Z","-39.9696","-71.9586","-39.512974","-70.190414","-38.817539","-73.085907","-41.109833","-70.789497","-40.398041","-73.752411","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095816_20231105T095843_051080_0628DB_47AB.zip","7766.6626653671265","","","0","S1A_IWDV_0724_0731_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095751_20231105T095818_051080_0628DB_D663","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","720","2023-11-05T09:58:18.336281Z","2023-11-05T09:57:51.371Z","SLC","2023-11-05T09:57:51.371Z","2023-11-05T09:58:18.336Z","-38.504","-71.3905","-38.039021","-69.665207","-37.358105","-72.500702","-39.638683","-70.241394","-38.942371","-73.14006","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095751_20231105T095818_051080_0628DB_D663.zip","7766.511501312256","","","0","S1A_IWDV_0719_0726_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095726_20231105T095753_051080_0628DB_E714","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","715","2023-11-05T09:57:53.509272Z","2023-11-05T09:57:26.548Z","SLC","2023-11-05T09:57:26.548Z","2023-11-05T09:57:53.509Z","-37.0352","-70.8466","-36.562317","-69.161934","-35.895348","-71.939934","-38.164326","-69.717148","-37.482841","-72.554283","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095726_20231105T095753_051080_0628DB_E714.zip","7766.493905067444","","","0","S1A_IWDV_0715_0720_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095700_20231105T095728_051080_0628DB_3F8A","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","710","2023-11-05T09:57:28.688429Z","2023-11-05T09:57:00.763Z","SLC","2023-11-05T09:57:00.763Z","2023-11-05T09:57:28.688Z","-35.5371","-70.3057","-35.02824","-68.648132","-34.374138","-71.374413","-36.690121","-69.202782","-36.02182","-71.986412","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095700_20231105T095728_051080_0628DB_3F8A.zip","8072.758206367493","","","0","S1A_IWDV_0710_0715_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095635_20231105T095702_051080_0628DB_A9F9","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","705","2023-11-05T09:57:02.897364Z","2023-11-05T09:56:35.938Z","SLC","2023-11-05T09:56:35.938Z","2023-11-05T09:57:02.897Z","-34.0336","-69.7944","-33.546169","-68.183022","-32.904907","-70.856995","-35.152813","-68.700706","-34.498608","-71.426338","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095635_20231105T095702_051080_0628DB_A9F9.zip","7766.588184356689","","","0","S1A_IWDV_0704_0711_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095611_20231105T095638_051080_0628DB_1732","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","700","2023-11-05T09:56:38.074467Z","2023-11-05T09:56:11.115Z","SLC","2023-11-05T09:56:11.115Z","2023-11-05T09:56:38.074Z","-32.5517","-69.3309","-32.056305","-67.758827","-31.429529","-70.372177","-33.664894","-68.261047","-33.025898","-70.922325","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095611_20231105T095638_051080_0628DB_1732.zip","7766.587102890015","","","0","S1A_IWDV_0699_0706_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095546_20231105T095613_051080_0628DB_18AB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","695","2023-11-05T09:56:13.251569Z","2023-11-05T09:55:46.292Z","SLC","2023-11-05T09:55:46.292Z","2023-11-05T09:56:13.251Z","-31.0753","-68.8511","-30.574038","-67.307404","-29.957623","-69.881096","-32.184616","-67.794548","-31.556597","-70.413086","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095546_20231105T095613_051080_0628DB_18AB.zip","7766.578297615051","","","0","S1A_IWDV_0695_0700_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095521_20231105T095548_051080_0628DB_D065","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","690","2023-11-05T09:55:48.428671Z","2023-11-05T09:55:21.472Z","SLC","2023-11-05T09:55:21.472Z","2023-11-05T09:55:48.428Z","-29.5952","-68.3935","-29.088034","-66.87809","-28.482279","-69.410767","-30.70031","-67.351494","-30.083527","-69.925972","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095521_20231105T095548_051080_0628DB_D065.zip","7766.475635528564","","","0","S1A_IWDV_0690_0695_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095455_20231105T095523_051080_0628DB_71BC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","685","2023-11-05T09:55:23.605773Z","2023-11-05T09:54:55.699Z","SLC","2023-11-05T09:54:55.699Z","2023-11-05T09:55:23.605Z","-28.0821","-67.9523","-27.540106","-66.45887","-26.946154","-68.945587","-29.210913","-66.93589","-28.606121","-69.462708","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095455_20231105T095523_051080_0628DB_71BC.zip","8029.131632804871","","","0","S1A_IWDV_0684_0691_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095428_20231105T095457_051080_0628DB_B69F","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","679","2023-11-05T09:54:57.948320Z","2023-11-05T09:54:28.116Z","SLC","2023-11-05T09:54:28.116Z","2023-11-05T09:54:57.948Z","-26.4926","-67.4826","-25.887451","-65.997917","-25.30341","-68.449287","-27.675493","-66.493858","-27.080433","-68.984955","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095428_20231105T095457_051080_0628DB_B69F.zip","8628.99856376648","","","0","S1A_IWDV_0679_0686_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095212_20231105T095240_051080_0628DA_EEB0","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","652","2023-11-05T09:52:40.036834Z","2023-11-05T09:52:12.975Z","SLC","2023-11-05T09:52:12.975Z","2023-11-05T09:52:40.036Z","-18.337","-65.1644","-17.79454","-63.783237","-17.245932","-66.13443","-19.423971","-64.181129","-18.867405","-66.556107","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095212_20231105T095240_051080_0628DA_EEB0.zip","7494.588988304138","","","0","S1A_IWDV_0652_0658_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095148_20231105T095215_051080_0628DA_8199","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","647","2023-11-05T09:52:15.211881Z","2023-11-05T09:51:48.152Z","SLC","2023-11-05T09:51:48.152Z","2023-11-05T09:52:15.211Z","-16.8496","-64.7731","-16.304445","-63.400776","-15.760633","-65.742699","-17.934814","-63.791439","-17.383326","-66.155159","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095148_20231105T095215_051080_0628DA_8199.zip","7494.351923942566","","","0","S1A_IWDV_0648_0653_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095123_20231105T095150_051080_0628DA_8714","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","642","2023-11-05T09:51:50.393094Z","2023-11-05T09:51:23.333Z","SLC","2023-11-05T09:51:23.333Z","2023-11-05T09:51:50.393Z","-15.3574","-64.4059","-14.808843","-63.045765","-14.271539","-65.370903","-16.440121","-63.430042","-15.895426","-65.77491","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095123_20231105T095150_051080_0628DA_8714.zip","7494.155592918396","","","0","S1A_IWDV_0642_0648_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095057_20231105T095125_051080_0628DA_53AC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","637","2023-11-05T09:51:25.572251Z","2023-11-05T09:50:57.657Z","SLC","2023-11-05T09:50:57.657Z","2023-11-05T09:51:25.572Z","-13.838","-64.0413","-13.260129","-62.687027","-12.729571","-64.995491","-14.943827","-63.077305","-14.405923","-65.403992","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095057_20231105T095125_051080_0628DA_53AC.zip","7779.278955459595","","","0","S1A_IWDV_0638_0643_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095032_20231105T095059_051080_0628DA_0D85","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","632","2023-11-05T09:50:59.787354Z","2023-11-05T09:50:32.836Z","SLC","2023-11-05T09:50:32.836Z","2023-11-05T09:50:59.787Z","-12.3144","-63.6818","-11.762384","-62.344818","-11.238079","-64.639191","-13.3887","-62.716164","-12.857555","-65.026115","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095032_20231105T095059_051080_0628DA_0D85.zip","7493.660170555115","","","0","S1A_IWDV_0632_0638_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T095008_20231105T095034_051080_0628DA_6D82","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","627","2023-11-05T09:50:34.968566Z","2023-11-05T09:50:08.018Z","SLC","2023-11-05T09:50:08.018Z","2023-11-05T09:50:34.968Z","-10.8186","-63.3381","-10.263222","-62.011211","-9.745331","-64.291496","-11.89021","-62.377682","-11.365715","-64.671608","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T095008_20231105T095034_051080_0628DA_6D82.zip","7493.741856575012","","","0","S1A_IWDV_0627_0633_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094943_20231105T095010_051080_0628DA_1BD7","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","622","2023-11-05T09:50:10.149780Z","2023-11-05T09:49:43.195Z","SLC","2023-11-05T09:49:43.195Z","2023-11-05T09:50:10.149Z","-9.3234","-62.9929","-8.765164","-61.673122","-8.252699","-63.944763","-10.39303","-62.035126","-9.874174","-64.318535","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094943_20231105T095010_051080_0628DA_1BD7.zip","7493.7889585494995","","","0","S1A_IWDV_0623_0628_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094918_20231105T094945_051080_0628DA_7E13","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","617","2023-11-05T09:49:45.326881Z","2023-11-05T09:49:18.372Z","SLC","2023-11-05T09:49:18.372Z","2023-11-05T09:49:45.326Z","-7.8267","-62.6558","-7.265647","-61.343029","-6.758811","-63.605896","-8.894066","-61.700939","-8.381044","-63.973713","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094918_20231105T094945_051080_0628DA_7E13.zip","7493.485342025757","","","0","S1A_IWDV_0618_0623_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094853_20231105T094920_051080_0628DA_18ED","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","612","2023-11-05T09:49:20.503983Z","2023-11-05T09:48:53.545Z","SLC","2023-11-05T09:48:53.545Z","2023-11-05T09:49:20.503Z","-6.3292","-62.3236","-5.765295","-61.016907","-5.263969","-63.272419","-7.39445","-61.371159","-6.887131","-63.634747","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094853_20231105T094920_051080_0628DA_18ED.zip","7493.466438293457","","","0","S1A_IWDV_0613_0618_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094827_20231105T094855_051080_0628DA_0B51","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","607","2023-11-05T09:48:55.676975Z","2023-11-05T09:48:27.760Z","SLC","2023-11-05T09:48:27.760Z","2023-11-05T09:48:55.676Z","-4.8023","-61.989","-4.206732","-60.681053","-3.710913","-62.93087","-5.894224","-61.044357","-5.392392","-63.300617","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094827_20231105T094855_051080_0628DA_0B51.zip","7789.6779890060425","","","0","S1A_IWDV_0608_0613_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094802_20231105T094829_051080_0628DA_4165","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","602","2023-11-05T09:48:29.881799Z","2023-11-05T09:48:02.931Z","SLC","2023-11-05T09:48:02.931Z","2023-11-05T09:48:29.881Z","-3.2744","-61.6584","-2.70551","-60.36087","-2.214871","-62.606709","-4.334975","-60.708542","-3.838708","-62.958771","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094802_20231105T094829_051080_0628DA_4165.zip","7493.663738250732","","","0","S1A_IWDV_0603_0608_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094738_20231105T094805_051080_0628DA_D322","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","597","2023-11-05T09:48:05.052735Z","2023-11-05T09:47:38.102Z","SLC","2023-11-05T09:47:38.102Z","2023-11-05T09:48:05.052Z","-1.7753","-61.3376","-1.203999","-60.043179","-0.718392","-62.286667","-2.83377","-60.388187","-2.3427","-62.634274","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094738_20231105T094805_051080_0628DA_D322.zip","7493.800091743469","","","0","S1A_IWDV_0597_0603_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094713_20231105T094740_051080_0628DA_CCBB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","592","2023-11-05T09:47:40.223669Z","2023-11-05T09:47:13.277Z","SLC","2023-11-05T09:47:13.277Z","2023-11-05T09:47:40.223Z","-0.2759","-61.0203","0.297561","-59.728001","0.77825","-61.97065","-1.33221","-60.070618","-0.846215","-62.314079","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094713_20231105T094740_051080_0628DA_CCBB.zip","7493.823548316956","","","0","S1A_IWDV_0592_0598_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094648_20231105T094715_051080_0628DA_31B8","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","587","2023-11-05T09:47:15.400772Z","2023-11-05T09:46:48.452Z","SLC","2023-11-05T09:46:48.452Z","2023-11-05T09:47:15.400Z","1.2239","-60.7077","1.799785","-59.416973","2.275485","-61.659451","0.169702","-59.757591","0.650557","-61.999092","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094648_20231105T094715_051080_0628DA_31B8.zip","7493.877784729004","","","0","S1A_IWDV_0588_0593_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094622_20231105T094650_051080_0628DA_DEBC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","582","2023-11-05T09:46:50.575819Z","2023-11-05T09:46:22.688Z","SLC","2023-11-05T09:46:22.688Z","2023-11-05T09:46:50.575Z","2.7517","-60.3885","3.358083","-59.091618","3.829132","-61.337463","1.671028","-59.442295","2.14726","-61.685242","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094622_20231105T094650_051080_0628DA_DEBC.zip","7744.811480522156","","","0","S1A_IWDV_0582_0588_051080_083","","","","","","","","","","",""
